Timestamp,Value,AverageComparison,Action
2025-01-11 22:21:12,94754.0,94768.314,vente
2025-01-11 22:21:13,94778.01,94767.00533333333,null
2025-01-11 22:21:14,94738.69,94765.98466666667,achat
2025-01-11 22:21:15,94797.64,94767.294,vente
2025-01-11 22:21:16,94800.0,94770.36066666666,null
2025-01-11 22:21:17,94764.14,94771.43666666666,achat
2025-01-11 22:21:18,94754.0,94771.43666666666,null
2025-01-11 22:21:19,94754.0,94770.76066666665,null
2025-01-11 22:21:20,94764.14,94769.836,null
2025-01-11 22:21:21,94797.64,94769.83599999998,vente
2025-01-11 22:21:22,94778.0,94771.43599999999,null
2025-01-11 22:21:23,94764.14,94769.20266666665,achat
2025-01-11 22:21:24,94800.0,94772.66933333332,vente
2025-01-11 22:21:25,94754.0,94769.76000000001,achat
2025-01-11 22:21:27,94797.64,94773.06933333332,vente
2025-01-11 22:21:27,94748.0,94772.66933333332,achat
2025-01-11 22:21:28,94778.01,94772.66933333334,vente
2025-01-11 22:21:29,94764.14,94774.366,achat
2025-01-11 22:21:30,94778.01,94773.05733333335,vente
2025-01-11 22:21:31,94800.0,94773.05733333333,null
2025-01-11 22:21:33,94778.01,94773.982,null
2025-01-11 22:21:34,94778.01,94775.58266666667,null
2025-01-11 22:21:34,94778.01,94777.18333333335,null
2025-01-11 22:21:35,94797.64,94779.41666666667,null
2025-01-11 22:21:36,94778.01,94778.108,achat
2025-01-11 22:21:37,94754.0,94776.50799999999,null
2025-01-11 22:21:38,94778.0,94777.432,null
2025-01-11 22:21:39,94764.14,94775.04133333333,null
2025-01-11 22:21:40,94797.64,94777.95066666666,vente
2025-01-11 22:21:42,94748.0,94774.64133333332,achat
2025-01-11 22:21:43,94764.14,94775.71733333332,vente
2025-01-11 22:21:44,94764.14,94774.79266666666,achat
2025-01-11 22:21:45,94764.14,94774.79266666666,null
2025-01-11 22:21:46,94754.0,94773.192,null
2025-01-11 22:21:47,94778.01,94771.726,vente
2025-01-11 22:21:48,94778.01,94771.726,null
2025-01-11 22:21:49,94778.0,94771.72533333332,null
2025-01-11 22:21:50,94797.64,94773.034,null
2025-01-11 22:21:51,94778.01,94771.72533333332,null
2025-01-11 22:21:52,94800.0,94773.19133333334,null
2025-01-11 22:21:53,94797.64,94776.10066666667,null
2025-01-11 22:21:54,94800.0,94777.56733333334,null
2025-01-11 22:21:55,94778.0,94778.49133333332,achat
2025-01-11 22:21:56,94764.14,94776.25799999999,null
2025-01-11 22:21:57,94778.01,94778.25866666666,vente
2025-01-11 22:21:58,94764.14,94778.25866666666,achat
2025-01-11 22:21:59,94778.01,94779.18333333333,vente
2025-01-11 22:22:00,94760.4,94778.93399999998,achat
2025-01-11 22:22:01,94797.64,94781.84333333332,vente
2025-01-11 22:22:02,94764.14,94780.91866666665,achat
2025-01-11 22:22:03,94778.01,94780.91866666665,vente
2025-01-11 22:22:05,94764.14,94779.99466666667,achat
2025-01-11 22:22:05,94764.14,94777.76133333333,null
2025-01-11 22:22:06,94778.01,94777.76133333333,vente
2025-01-11 22:22:07,94760.4,94775.12133333333,achat
2025-01-11 22:22:09,94754.0,94772.212,null
2025-01-11 22:22:09,94778.0,94770.74533333333,vente
2025-01-11 22:22:10,94778.01,94770.746,null
2025-01-11 22:22:11,94797.64,94772.97933333334,null
2025-01-11 22:22:12,94800.0,94774.44533333332,null
2025-01-11 22:22:14,94778.01,94775.36999999998,null
2025-01-11 22:22:14,94764.14,94774.44533333332,achat
2025-01-11 22:22:15,94760.4,94774.44533333331,null
2025-01-11 22:22:16,94800.0,94774.60266666666,vente
2025-01-11 22:22:18,94778.01,94775.52733333333,null
2025-01-11 22:22:18,94778.01,94775.52733333333,null
2025-01-11 22:22:19,94764.14,94775.52733333333,achat
2025-01-11 22:22:20,94760.4,94775.27799999998,null
2025-01-11 22:22:21,94760.4,94774.10399999999,null
2025-01-11 22:22:22,94760.4,94774.10399999999,null
2025-01-11 22:22:23,94764.14,94774.77999999998,null
2025-01-11 22:22:25,94754.0,94773.18,null
2025-01-11 22:22:25,94760.4,94772.006,null
2025-01-11 22:22:26,94797.64,94772.006,vente
2025-01-11 22:22:27,94778.01,94770.54,null
2025-01-11 22:22:28,94778.0,94770.53933333332,null
2025-01-11 22:22:29,94778.0,94771.46333333333,null
2025-01-11 22:22:30,94804.52,94774.40466666667,null
2025-01-11 22:22:31,94760.4,94771.76466666667,achat
2025-01-11 22:22:32,94760.4,94770.59066666666,null
2025-01-11 22:22:33,94778.0,94770.59,vente
2025-01-11 22:22:34,94778.01,94771.51466666667,null
2025-01-11 22:22:35,94804.52,94774.456,null
2025-01-11 22:22:36,94784.0,94776.02933333334,null
2025-01-11 22:22:38,94778.01,94777.20333333334,null
2025-01-11 22:22:38,94797.64,94779.43666666668,null
2025-01-11 22:22:39,94827.14,94784.31266666665,null
2025-01-11 22:22:41,94804.52,94787.25399999999,null
2025-01-11 22:22:41,94760.4,94784.77133333332,achat
2025-01-11 22:22:42,94760.4,94783.59733333332,null
2025-01-11 22:22:43,94778.01,94783.598,vente
2025-01-11 22:22:44,94827.14,94786.874,null
2025-01-11 22:22:45,94827.14,94788.382,null
2025-01-11 22:22:46,94827.14,94792.83133333332,null
2025-01-11 22:22:47,94760.4,94792.83133333332,achat
2025-01-11 22:22:48,94778.01,94792.832,vente
2025-01-11 22:22:49,94806.91,94794.75866666666,null
2025-01-11 22:22:50,94804.52,94794.75866666668,null
2025-01-11 22:22:51,94760.4,94793.18533333331,achat
2025-01-11 22:22:52,94800.0,94794.65133333333,vente
2025-01-11 22:22:53,94784.0,94793.742,achat
2025-01-11 22:22:55,94806.91,94792.39333333333,vente
2025-01-11 22:22:56,94800.0,94792.092,null
2025-01-11 22:22:57,94800.0,94794.732,null
2025-01-11 22:22:58,94760.4,94794.732,achat
2025-01-11 22:22:59,94804.52,94796.49933333333,vente
2025-01-11 22:23:00,94806.91,94795.15066666667,null
2025-01-11 22:23:01,94804.52,94793.64266666667,null
2025-01-11 22:23:02,94804.52,94792.13466666666,null
2025-01-11 22:23:03,94797.64,94794.61733333333,null
2025-01-11 22:23:04,94760.4,94793.44333333333,achat
2025-01-11 22:23:05,94813.21,94793.86333333331,vente
2025-01-11 22:23:06,94804.52,94793.86333333333,null
2025-01-11 22:23:07,94806.91,94796.96399999999,null
2025-01-11 22:23:08,94806.91,94797.42466666667,null
2025-01-11 22:23:09,94827.14,94800.30066666665,null
2025-01-11 22:23:10,94804.52,94800.14133333332,null
2025-01-11 22:23:11,94804.52,94800.44266666665,null
2025-01-11 22:23:12,94804.52,94800.744,null
2025-01-11 22:23:13,94760.4,94800.74399999999,achat
2025-01-11 22:23:14,94784.0,94799.37599999999,vente
2025-01-11 22:23:15,94804.52,94799.21666666666,null
2025-01-11 22:23:16,94804.52,94799.21666666669,null
2025-01-11 22:23:17,94760.4,94796.27533333334,achat
2025-01-11 22:23:19,94804.52,94796.734,vente
2025-01-11 22:23:19,94804.52,94799.67533333335,null
2025-01-11 22:23:20,94804.52,94799.096,null
2025-01-11 22:23:21,94813.21,94799.67533333335,null
2025-01-11 22:23:22,94800.0,94799.21466666667,null
2025-01-11 22:23:23,94760.4,94796.114,achat
2025-01-11 22:23:24,94838.08,94796.84333333334,vente
2025-01-11 22:23:25,94804.52,94796.84333333332,null
2025-01-11 22:23:26,94804.52,94796.84333333334,null
2025-01-11 22:23:27,94760.4,94793.902,achat
2025-01-11 22:23:28,94838.08,94799.08066666666,vente
2025-01-11 22:23:30,94806.91,94800.608,null
2025-01-11 22:23:30,94838.08,94802.84533333335,null
2025-01-11 22:23:31,94806.91,94803.00466666667,null
2025-01-11 22:23:32,94784.0,94804.578,achat
2025-01-11 22:23:33,94760.4,94801.63666666666,null
2025-01-11 22:23:34,94806.91,94801.79599999999,vente
2025-01-11 22:23:35,94760.4,94798.85466666664,achat
2025-01-11 22:23:36,94760.4,94795.33399999999,null
2025-01-11 22:23:37,94760.4,94792.69399999997,null
2025-01-11 22:23:38,94760.4,94792.69399999997,null
2025-01-11 22:23:40,94806.91,94790.61599999998,vente
2025-01-11 22:23:40,94784.0,94789.24799999999,achat
2025-01-11 22:23:42,94804.52,94789.24799999999,vente
2025-01-11 22:23:42,94804.52,94792.18933333334,null
2025-01-11 22:23:43,94838.08,94792.18933333336,null
2025-01-11 22:23:44,94838.08,94794.26733333335,null
2025-01-11 22:23:46,94806.91,94792.18933333334,null
2025-01-11 22:23:46,94760.4,94789.08866666668,achat
2025-01-11 22:23:48,94831.21,94792.23599999999,vente
2025-01-11 22:23:49,94838.08,94797.41466666666,null
2025-01-11 22:23:50,94806.91,94797.41466666666,null
2025-01-11 22:23:51,94760.4,94797.41466666666,achat
2025-01-11 22:23:52,94804.52,94800.35599999999,vente
2025-01-11 22:23:53,94831.21,94805.07666666666,null
2025-01-11 22:23:54,94804.52,94808.018,achat
2025-01-11 22:23:55,94804.52,94807.85866666668,null
2025-01-11 22:23:56,94838.08,94811.464,vente
2025-01-11 22:23:57,94804.52,94811.46399999999,achat
2025-01-11 22:23:58,94826.02,94812.89733333334,vente
2025-01-11 22:23:59,94806.91,94810.81933333333,achat
2025-01-11 22:24:00,94831.21,94810.36133333333,vente
2025-01-11 22:24:01,94826.02,94811.63533333332,null
2025-01-11 22:24:02,94804.52,94814.57666666666,achat
2025-01-11 22:24:03,94784.0,94811.42933333335,null
2025-01-11 22:24:04,94806.91,94809.35133333334,vente
2025-01-11 22:24:05,94826.02,94810.62533333333,null
2025-01-11 22:24:06,94806.91,94813.726,achat
2025-01-11 22:24:07,94806.91,94813.88533333332,null
2025-01-11 22:24:08,94831.21,94813.88533333332,vente
2025-01-11 22:24:09,94838.08,94816.12266666668,null
2025-01-11 22:24:10,94826.02,94817.55600000001,null
2025-01-11 22:24:11,94804.52,94815.31866666669,achat
2025-01-11 22:24:12,94804.52,94815.31866666669,null
2025-01-11 22:24:13,94806.91,94814.04466666667,vente
2025-01-11 22:24:14,94826.02,94815.31866666667,null
2025-01-11 22:24:15,94831.21,94815.31866666667,null
2025-01-11 22:24:16,94804.52,94813.88533333334,achat
2025-01-11 22:24:17,94838.08,94816.12266666668,vente
2025-01-11 22:24:18,94827.14,94818.99866666668,null
2025-01-11 22:24:19,94826.02,94820.27266666667,null
2025-01-11 22:24:20,94804.52,94818.83933333334,achat
2025-01-11 22:24:21,94804.52,94818.68,null
2025-01-11 22:24:23,94831.21,94820.3,vente
2025-01-11 22:24:23,94838.08,94820.758,null
2025-01-11 22:24:24,94821.42,94819.64733333333,null
2025-01-11 22:24:25,94806.91,94818.37333333334,achat
2025-01-11 22:24:26,94804.52,94818.37333333332,null
2025-01-11 22:24:27,94827.14,94819.88133333331,vente
2025-01-11 22:24:28,94829.91,94821.41466666665,null
2025-01-11 22:24:29,94804.52,94819.98133333331,achat
2025-01-11 22:24:30,94838.08,94820.43933333334,vente
2025-01-11 22:24:31,94813.21,94821.01866666667,achat
2025-01-11 22:24:32,94806.91,94818.94066666668,null
2025-01-11 22:24:33,94806.91,94817.59199999999,null
2025-01-11 22:24:34,94827.14,94817.66666666666,vente
2025-01-11 22:24:35,94829.91,94819.35933333331,null
2025-01-11 22:24:36,94821.42,94820.48599999999,null
2025-01-11 22:24:37,94827.14,94820.21466666665,null
2025-01-11 22:24:38,94806.91,94818.13666666666,achat
2025-01-11 22:24:39,94831.21,94818.78933333332,vente
2025-01-11 22:24:40,94829.91,94820.32266666666,null
2025-01-11 22:24:41,94838.08,94822.56000000001,null
2025-01-11 22:24:42,94806.91,94821.21133333334,achat
2025-01-11 22:24:43,94838.0,94821.75066666667,vente
2025-01-11 22:24:44,94838.08,94823.988,null
2025-01-11 22:24:45,94813.21,94822.33000000002,achat
2025-01-11 22:24:46,94806.91,94821.90999999999,null
2025-01-11 22:24:47,94838.0,94823.98266666665,vente
2025-01-11 22:24:48,94838.0,94826.05533333332,null
2025-01-11 22:24:49,94838.0,94826.77933333332,null
2025-01-11 22:24:50,94831.21,94826.86599999998,null
2025-01-11 22:24:51,94838.08,94827.97666666665,null
2025-01-11 22:24:52,94821.42,94827.59533333333,achat
2025-01-11 22:24:53,94821.42,94828.56266666666,null
2025-01-11 22:24:55,94806.91,94826.94266666665,null
2025-01-11 22:24:55,94838.0,94827.48199999999,vente
2025-01-11 22:24:56,94806.91,94825.404,achat
2025-01-11 22:24:57,94838.08,94827.482,vente
2025-01-11 22:24:58,94806.91,94825.40933333333,achat
2025-01-11 22:24:59,94838.0,94825.40400000001,vente
2025-01-11 22:25:00,94831.21,94826.604,null
2025-01-11 22:25:01,94806.91,94826.604,achat
2025-01-11 22:25:02,94806.91,94824.53133333332,null
2025-01-11 22:25:03,94826.02,94823.73266666666,vente
2025-01-11 22:25:04,94831.21,94823.28,null
2025-01-11 22:25:05,94831.21,94823.28,null
2025-01-11 22:25:06,94831.21,94822.82199999999,null
2025-01-11 22:25:07,94826.02,94823.12866666666,null
2025-01-11 22:25:08,94831.21,94823.78133333333,null
2025-01-11 22:25:09,94831.21,94825.40133333333,null
2025-01-11 22:25:10,94806.91,94823.32866666665,achat
2025-01-11 22:25:11,94826.02,94824.60266666666,vente
2025-01-11 22:25:12,94838.08,94824.60266666667,null
2025-01-11 22:25:13,94838.08,94826.68066666667,null
2025-01-11 22:25:14,94821.42,94825.57533333334,achat
2025-01-11 22:25:15,94834.79,94825.81400000001,vente
2025-01-11 22:25:16,94831.21,94827.434,null
2025-01-11 22:25:17,94825.99,94828.70599999999,achat
2025-01-11 22:25:19,94838.0,94829.50466666667,vente
2025-01-11 22:25:19,94838.0,94829.95733333334,null
2025-01-11 22:25:20,94829.91,94829.87066666667,null
2025-01-11 22:25:21,94821.42,94829.21799999998,achat
2025-01-11 22:25:22,94829.91,94829.47733333331,vente
2025-01-11 22:25:23,94826.02,94829.13133333334,achat
2025-01-11 22:25:24,94838.08,94829.58933333334,vente
2025-01-11 22:25:25,94826.02,94830.86333333334,achat
2025-01-11 22:25:26,94816.0,94830.19533333335,null
2025-01-11 22:25:27,94821.42,94829.08466666666,null
2025-01-11 22:25:29,94826.02,94828.28066666666,null
2025-01-11 22:25:29,94838.0,94829.386,vente
2025-01-11 22:25:31,94831.21,94829.14733333333,null
2025-01-11 22:25:32,94816.0,94828.13333333333,achat
2025-01-11 22:25:33,94831.21,94828.48133333333,vente
2025-01-11 22:25:34,94838.0,94828.48133333333,null
2025-01-11 22:25:35,94838.0,94828.48133333333,null
2025-01-11 22:25:36,94825.99,94828.22,achat
2025-01-11 22:25:37,94826.02,94828.52666666667,vente
2025-01-11 22:25:38,94826.02,94828.26733333334,achat
2025-01-11 22:25:39,94831.21,94828.61333333333,vente
2025-01-11 22:25:40,94838.0,94828.608,null
2025-01-11 22:25:41,94816.0,94827.93999999999,achat
2025-01-11 22:25:42,94829.91,94828.86733333333,vente
2025-01-11 22:25:43,94816.0,94828.50600000001,achat
2025-01-11 22:25:44,94816.0,94827.838,null
2025-01-11 22:25:45,94838.0,94827.838,vente
2025-01-11 22:25:46,94826.02,94827.492,achat
2025-01-11 22:25:48,94838.0,94828.95866666666,vente
2025-01-11 22:25:48,94826.02,94828.61266666667,achat
2025-01-11 22:25:49,94826.02,94827.814,null
2025-01-11 22:25:50,94831.21,94827.36133333333,vente
2025-01-11 22:25:51,94825.99,94827.36133333333,achat
2025-01-11 22:25:52,94816.0,94826.69333333333,null
2025-01-11 22:25:53,94831.21,94827.03933333333,vente
2025-01-11 22:25:54,94834.79,94827.278,null
2025-01-11 22:25:56,94826.02,94826.47933333334,achat
2025-01-11 22:25:56,94795.85,94825.13600000001,null
2025-01-11 22:25:57,94795.85,94822.86533333335,null
2025-01-11 22:25:58,94816.0,94822.86533333335,null
2025-01-11 22:25:59,94825.99,94823.53133333335,null
2025-01-11 22:26:00,94825.99,94822.73066666668,null
2025-01-11 22:26:01,94834.79,94823.31533333333,vente
2025-01-11 22:26:02,94795.85,94820.50533333333,achat
2025-01-11 22:26:03,94816.0,94819.83733333336,vente
2025-01-11 22:26:04,94795.85,94817.82600000002,achat
2025-01-11 22:26:05,94838.0,94818.27866666668,vente
2025-01-11 22:26:07,94821.42,94817.97399999999,null
2025-01-11 22:26:08,94838.0,94819.44066666666,null
2025-01-11 22:26:08,94829.91,94819.35399999999,null
2025-01-11 22:26:10,94795.85,94816.75799999999,achat
2025-01-11 22:26:10,94795.85,94814.74666666666,null
2025-01-11 22:26:12,94795.85,94814.74666666667,null
2025-01-11 22:26:12,94821.42,94816.45133333335,vente
2025-01-11 22:26:13,94838.0,94817.918,null
2025-01-11 22:26:14,94821.42,94817.61333333333,null
2025-01-11 22:26:15,94831.21,94817.96133333333,null
2025-01-11 22:26:16,94822.0,94817.10866666665,null
2025-01-11 22:26:17,94822.0,94818.85199999998,null
2025-01-11 22:26:18,94838.0,94820.31866666667,null
2025-01-11 22:26:19,94838.0,94823.12866666666,null
2025-01-11 22:26:20,94822.0,94822.06199999999,achat
2025-01-11 22:26:21,94822.0,94822.10066666667,null
2025-01-11 22:26:22,94825.99,94821.29999999999,vente
2025-01-11 22:26:23,94834.79,94821.62533333334,null
2025-01-11 22:26:25,94838.0,94824.43533333334,null
2025-01-11 22:26:25,94822.0,94826.17866666667,achat
2025-01-11 22:26:26,94838.0,94828.98866666667,vente
2025-01-11 22:26:27,94829.91,94829.55466666668,null
2025-01-11 22:26:28,94795.85,94826.74466666668,achat
2025-01-11 22:26:29,94838.0,94827.85,vente
2025-01-11 22:26:30,94838.0,94828.30266666667,null
2025-01-11 22:26:31,94838.0,94829.36933333334,null
2025-01-11 22:26:32,94838.0,94830.436,null
2025-01-11 22:26:34,94795.85,94827.626,achat
2025-01-11 22:26:35,94822.0,94826.55933333334,vente
2025-01-11 22:26:36,94822.0,94826.55933333334,achat
2025-01-11 22:26:37,94822.0,94826.55933333334,null
2025-01-11 22:26:37,94816.0,94825.89333333333,null
2025-01-11 22:26:38,94822.0,94825.04066666665,null
2025-01-11 22:26:39,94838.0,94825.04066666665,vente
2025-01-11 22:26:40,94825.99,94825.30666666666,null
2025-01-11 22:26:41,94816.0,94823.84,achat
2025-01-11 22:26:42,94816.0,94822.91266666666,null
2025-01-11 22:26:43,94787.4,94822.34933333333,null
2025-01-11 22:26:44,94795.85,94819.53933333332,null
2025-01-11 22:26:45,94787.4,94816.16599999998,null
2025-01-11 22:26:47,94795.85,94813.356,null
2025-01-11 22:26:47,94825.99,94812.55533333334,vente
2025-01-11 22:26:48,94822.0,94814.29866666667,null
2025-01-11 22:26:50,94834.79,94815.15133333333,null
2025-01-11 22:26:51,94816.0,94814.75133333333,null
2025-01-11 22:26:52,94816.0,94814.35133333334,null
2025-01-11 22:26:53,94795.85,94813.008,achat
2025-01-11 22:26:54,94787.4,94810.70133333333,null
2025-01-11 22:26:55,94822.0,94809.63466666666,vente
2025-01-11 22:26:56,94822.0,94809.36866666666,null
2025-01-11 22:26:57,94838.0,94810.83533333334,null
2025-01-11 22:26:58,94822.0,94811.23533333333,null
2025-01-11 22:26:59,94825.99,94813.80799999999,null
2025-01-11 22:27:00,94786.02,94813.15266666668,achat
2025-01-11 22:27:01,94834.79,94816.31199999999,vente
2025-01-11 22:27:02,94795.85,94816.312,achat
2025-01-11 22:27:03,94825.99,94816.312,vente
2025-01-11 22:27:04,94787.4,94814.00533333333,achat
2025-01-11 22:27:05,94822.0,94813.15266666668,vente
2025-01-11 22:27:06,94786.02,94811.15400000001,achat
2025-01-11 22:27:07,94787.4,94809.24733333333,vente
2025-01-11 22:27:08,94834.79,94811.84333333332,null
2025-01-11 22:27:09,94834.79,94815.00266666667,null
2025-01-11 22:27:10,94795.85,94813.25933333334,achat
2025-01-11 22:27:12,94787.4,94810.95266666666,null
2025-01-11 22:27:12,94822.0,94809.886,vente
2025-01-11 22:27:13,94822.0,94809.886,null
2025-01-11 22:27:14,94831.21,94810.234,null
2025-01-11 22:27:15,94776.27,94809.58400000002,achat
2025-01-11 22:27:16,94816.0,94808.33133333335,vente
2025-01-11 22:27:17,94786.02,94807.676,achat
2025-01-11 22:27:18,94792.01,94805.41066666666,vente
2025-01-11 22:27:19,94787.4,94805.41066666666,achat
2025-01-11 22:27:20,94786.02,94803.012,null
2025-01-11 22:27:21,94792.01,94803.41133333332,vente
2025-01-11 22:27:22,94822.0,94805.71800000001,null
2025-01-11 22:27:23,94776.27,94801.81666666667,achat
2025-01-11 22:27:24,94786.02,94798.56533333333,vente
2025-01-11 22:27:25,94786.02,94797.91000000002,achat
2025-01-11 22:27:26,94795.85,94798.47333333334,vente
2025-01-11 22:27:27,94822.0,94798.47333333334,null
2025-01-11 22:27:28,94792.01,94796.474,achat
2025-01-11 22:27:29,94834.79,94796.71266666667,vente
2025-01-11 22:27:30,94786.02,94797.36266666668,achat
2025-01-11 22:27:31,94822.0,94797.76266666666,vente
2025-01-11 22:27:32,94792.01,94798.162,achat
2025-01-11 22:27:33,94787.4,94797.85466666665,null
2025-01-11 22:27:34,94776.27,94797.11266666668,null
2025-01-11 22:27:35,94776.27,94796.46266666666,null
2025-01-11 22:27:36,94795.85,94796.71866666668,vente
2025-01-11 22:27:37,94776.27,94793.67000000001,achat
2025-01-11 22:27:38,94792.01,94794.71933333336,vente
2025-01-11 22:27:39,94776.27,94794.06933333333,achat
2025-01-11 22:27:40,94802.01,94795.13533333334,vente
2025-01-11 22:27:41,94795.85,94795.13533333334,null
2025-01-11 22:27:42,94776.27,94792.08666666667,achat
2025-01-11 22:27:43,94822.0,94794.086,vente
2025-01-11 22:27:44,94802.01,94791.90066666668,null
2025-01-11 22:27:45,94792.01,94792.3,achat
2025-01-11 22:27:46,94776.27,94789.25133333333,null
2025-01-11 22:27:48,94776.27,94788.202,null
2025-01-11 22:27:48,94776.27,94787.46,null
2025-01-11 22:27:49,94792.01,94788.50933333334,null
2025-01-11 22:27:51,94792.01,94789.55866666668,null
2025-01-11 22:27:51,94786.02,94788.90333333334,null
2025-01-11 22:27:52,94787.4,94789.64533333333,null
2025-01-11 22:27:53,94776.27,94788.59599999999,null
2025-01-11 22:27:54,94786.02,94789.246,null
2025-01-11 22:27:56,94822.0,94790.57866666668,vente
2025-01-11 22:27:56,94792.01,94790.32266666667,null
2025-01-11 22:27:58,94795.85,94791.62800000001,null
2025-01-11 22:27:58,94776.27,94788.57933333334,achat
2025-01-11 22:27:59,94822.0,94789.91200000001,vente
2025-01-11 22:28:00,94802.01,94790.57866666668,null
2025-01-11 22:28:01,94792.01,94791.628,null
2025-01-11 22:28:02,94776.27,94791.628,achat
2025-01-11 22:28:03,94786.02,94792.27799999999,vente
2025-01-11 22:28:04,94776.27,94791.22866666666,achat
2025-01-11 22:28:05,94822.0,94793.22799999999,vente
2025-01-11 22:28:06,94822.0,94795.62666666668,null
2025-01-11 22:28:07,94792.01,94795.934,achat
2025-01-11 22:28:08,94802.01,94797.65,vente
2025-01-11 22:28:09,94802.0,94798.71533333333,null
2025-01-11 22:28:10,94776.27,94795.66666666667,achat
2025-01-11 22:28:12,94792.01,94795.66666666667,vente
2025-01-11 22:28:12,94822.0,94797.41,null
2025-01-11 22:28:13,94776.27,94797.41,achat
2025-01-11 22:28:14,94802.0,94796.07666666668,vente
2025-01-11 22:28:15,94802.01,94796.07666666668,null
2025-01-11 22:28:17,94792.01,94796.07666666666,achat
2025-01-11 22:28:17,94787.4,94796.81866666667,null
2025-01-11 22:28:18,94746.0,94794.15066666667,null
2025-01-11 22:28:19,94822.0,94797.19933333334,vente
2025-01-11 22:28:21,94802.0,94795.866,null
2025-01-11 22:28:22,94792.01,94793.86666666668,achat
2025-01-11 22:28:23,94744.01,94790.66666666667,null
2025-01-11 22:28:24,94822.0,94791.99933333336,vente
2025-01-11 22:28:25,94746.0,94788.266,achat
2025-01-11 22:28:26,94744.0,94786.11466666666,null
2025-01-11 22:28:27,94787.4,94785.80733333333,vente
2025-01-11 22:28:28,94792.01,94783.80799999999,null
2025-01-11 22:28:29,94787.4,94784.54999999999,null
2025-01-11 22:28:30,94792.01,94783.88399999999,null
2025-01-11 22:28:31,94802.01,94783.88399999999,null
2025-01-11 22:28:32,94787.4,94783.57666666666,null
2025-01-11 22:28:33,94744.01,94780.684,achat
2025-01-11 22:28:34,94792.01,94783.75133333333,vente
2025-01-11 22:28:35,94776.27,94780.70266666666,achat
2025-01-11 22:28:36,94802.01,94780.70333333334,vente
2025-01-11 22:28:37,94744.0,94777.50266666667,achat
2025-01-11 22:28:38,94802.0,94781.36866666666,vente
2025-01-11 22:28:39,94792.01,94779.36933333334,null
2025-01-11 22:28:40,94802.01,94783.10333333333,null
2025-01-11 22:28:41,94792.01,94786.304,null
2025-01-11 22:28:42,94746.0,94783.544,achat
2025-01-11 22:28:43,94746.0,94780.47666666665,null
2025-01-11 22:28:44,94746.0,94777.71666666666,null
2025-01-11 22:28:45,94792.01,94777.71666666666,vente
2025-01-11 22:28:46,94744.01,94773.85,achat
2025-01-11 22:28:48,94787.4,94773.85,vente
2025-01-11 22:28:48,94802.0,94777.71599999999,null
2025-01-11 22:28:49,94744.01,94774.516,achat
2025-01-11 22:28:51,94792.01,94775.56533333333,vente
2025-01-11 22:28:51,94738.01,94771.29866666668,achat
2025-01-11 22:28:52,94792.01,94774.49933333333,vente
2025-01-11 22:28:53,94786.02,94773.434,null
2025-01-11 22:28:54,94792.01,94773.434,null
2025-01-11 22:28:55,94802.0,94773.43333333333,null
2025-01-11 22:28:56,94792.01,94773.43333333333,null
2025-01-11 22:28:57,94792.01,94776.50066666667,null
2025-01-11 22:28:58,94746.0,94776.50066666669,achat
2025-01-11 22:28:59,94802.0,94780.234,vente
2025-01-11 22:29:00,94746.0,94777.16666666667,achat
2025-01-11 22:29:01,94744.01,94777.16666666667,null
2025-01-11 22:29:02,94734.01,94773.60733333333,null
2025-01-11 22:29:03,94738.01,94769.34133333333,null
2025-01-11 22:29:04,94734.01,94768.67466666667,null
2025-01-11 22:29:05,94792.01,94768.67466666666,vente
2025-01-11 22:29:06,94792.01,94772.27466666666,null
2025-01-11 22:29:07,94734.01,94768.40800000001,achat
2025-01-11 22:29:08,94744.0,94765.60666666667,vente
2025-01-11 22:29:09,94744.0,94762.406,achat
2025-01-11 22:29:10,94776.27,94760.69066666668,vente
2025-01-11 22:29:12,94802.01,94761.35733333333,null
2025-01-11 22:29:12,94738.01,94757.75733333334,achat
2025-01-11 22:29:13,94744.01,94757.62466666667,vente
2025-01-11 22:29:14,94742.0,94753.62466666667,achat
2025-01-11 22:29:15,94746.0,94753.62466666666,vente
2025-01-11 22:29:16,94792.01,94756.82466666665,null
2025-01-11 22:29:17,94802.0,94761.35733333333,null
2025-01-11 22:29:18,94744.01,94761.75733333334,achat
2025-01-11 22:29:19,94792.01,94765.624,vente
2025-01-11 22:29:20,94738.01,94762.024,achat
2025-01-11 22:29:22,94744.01,94758.82400000001,vente
2025-01-11 22:29:22,94744.0,94759.49,achat
2025-01-11 22:29:23,94802.0,94763.35666666667,vente
2025-01-11 22:29:24,94802.0,94767.22333333334,null
2025-01-11 22:29:25,94792.01,94768.27266666667,null
2025-01-11 22:29:26,94802.0,94768.27200000001,null
2025-01-11 22:29:27,94792.01,94771.872,null
2025-01-11 22:29:28,94744.0,94771.87133333334,achat
2025-01-11 22:29:29,94792.01,94775.20533333333,vente
2025-01-11 22:29:31,94792.01,94778.27266666667,null
2025-01-11 22:29:32,94738.01,94774.67266666667,achat
2025-01-11 22:29:33,94734.01,94770.14,null
2025-01-11 22:29:34,94744.0,94770.13933333334,vente
2025-01-11 22:29:35,94746.0,94767.072,achat
2025-01-11 22:29:36,94746.0,94767.60466666667,null
2025-01-11 22:29:37,94802.0,94771.47066666668,vente
2025-01-11 22:29:38,94768.0,94773.07066666667,achat
2025-01-11 22:29:39,94747.44,94769.43333333333,null
